StoryID,TokenID,Masked_Word,C1,C2,C3,C4,C5,C6,C7,GT,GT_isboundary,GT_boundary_forbidden
G5S9,G5090090,<person>.,1,1,1,1,1,1,1,7,1,0
G5S9,G5090091,"Now,",1,1,1,0,1,1,1,6,1,0
G5S9,G5090092,everybody,0,0,0,0,0,0,0,0,0,1
G5S9,G5090093,<action>,0,0,0,1,0,0,0,1,0,0
G5S9,G5090094,to,0,0,0,0,0,0,0,0,0,1
G5S9,G5090095,him.,1,1,1,0,1,1,1,6,1,0
G5S9,G5090096,<character>,0,0,0,0,0,0,0,0,0,1
G5S9,G5090097,was,0,0,0,0,0,0,0,0,0,1
G5S9,G5090098,<emotion>.,1,1,1,1,1,1,1,7,1,0
G5S9,G5090099,One,0,0,0,0,0,0,0,0,0,1
G5S9,G5090100,"<time_unit>,",1,1,1,0,1,1,1,6,1,0
G5S9,G5090101,he,0,0,0,0,0,0,0,0,0,1
G5S9,G5090102,was,0,0,0,0,0,0,0,0,0,1
G5S9,G5090103,<action>,0,0,0,1,0,0,0,1,0,0
G5S9,G5090104,around,0,0,0,0,0,0,0,0,0,1
G5S9,G5090105,his,0,0,0,0,0,0,0,0,0,1
G5S9,G5090106,<place>.,1,1,1,0,1,1,1,6,1,0
G5S9,G5090107,The,0,0,0,0,0,0,0,0,0,1
G5S9,G5090108,<adjective_temperature>,0,0,0,1,0,0,0,1,0,0
G5S9,G5090109,<celestial_body>,0,0,1,0,0,0,0,1,0,0
G5S9,G5090110,<action>,0,0,0,0,0,0,0,0,0,1
G5S9,G5090111,him.,1,1,1,0,1,1,1,6,1,0
G5S9,G5090112,"<adverb>,",1,1,1,0,1,1,1,6,1,0
G5S9,G5090113,<character>,0,0,0,0,0,0,0,0,0,1
G5S9,G5090114,<action>,1,0,1,1,0,1,1,5,1,0
G5S9,G5090115,that,0,0,0,1,0,0,0,1,0,0
G5S9,G5090116,he,0,0,0,0,0,0,0,0,0,1
G5S9,G5090117,<action>,1,0,0,0,0,1,0,2,0,0
G5S9,G5090118,to,0,0,0,0,0,0,0,0,0,1
G5S9,G5090119,be,0,0,0,1,0,0,0,1,0,0
G5S9,G5090120,the,0,0,0,0,0,0,0,0,0,1
G5S9,G5090121,<celestial_body>.,1,1,1,0,1,1,1,6,1,0
G5S9,G5090122,The,0,0,0,0,0,0,0,0,0,1
G5S9,G5090123,<being>,0,0,0,1,0,0,0,1,0,0
G5S9,G5090124,<action>,0,0,0,0,0,0,0,0,0,1
G5S9,G5090125,again,1,1,1,0,1,1,1,6,1,0
G5S9,G5090126,and,0,0,0,0,0,0,0,0,0,1
G5S9,G5090127,<action>,0,0,0,0,0,0,0,0,0,1
G5S9,G5090128,<character>,1,0,0,1,0,1,1,4,0,0
G5S9,G5090129,into,0,0,0,0,0,0,0,0,0,1
G5S9,G5090130,the,0,0,0,0,0,0,0,0,0,1
G5S9,G5090131,<celestial_body>.,1,1,1,0,1,1,1,6,1,0
G5S9,G5090132,<character>,0,0,0,1,0,0,0,1,0,0
G5S9,G5090133,<action>,0,0,0,0,0,0,0,0,0,1
G5S9,G5090134,everything.,1,1,1,0,1,1,1,6,1,0
G5S9,G5090135,He,0,0,0,0,0,0,0,0,0,1
G5S9,G5090136,<action>,0,0,0,0,0,0,0,0,0,1
G5S9,G5090137,the,0,0,0,0,0,0,0,0,0,1
G5S9,G5090138,<body_parts>,0,0,0,0,0,0,1,1,0,0
G5S9,G5090139,of,0,0,0,0,0,0,0,0,0,1
G5S9,G5090140,the,0,0,0,0,0,0,0,0,0,1
G5S9,G5090141,<people>.,1,1,1,0,1,1,1,6,1,0
G5S9,G5090142,He,0,0,0,1,0,0,0,1,0,0
G5S9,G5090143,<action>,0,0,0,0,0,0,0,0,0,1
G5S9,G5090144,the,0,0,0,0,0,0,0,0,0,1
G5S9,G5090145,<body_parts>,0,0,0,1,0,0,1,2,0,0
G5S9,G5090146,of,0,0,0,0,0,0,0,0,0,1
G5S9,G5090147,the,0,0,0,0,0,0,0,0,0,1
G5S9,G5090148,<adjective_economic>,1,1,1,0,1,1,1,6,1,0
G5S9,G5090149,and,0,0,0,0,0,0,0,0,0,1
G5S9,G5090150,of,0,0,0,0,0,0,0,0,0,1
G5S9,G5090151,the,0,0,0,1,0,0,0,1,0,0
G5S9,G5090152,<people>,1,1,1,0,1,1,1,6,1,0
G5S9,G5090153,who,0,0,0,0,0,0,0,0,0,1
G5S9,G5090154,were,0,0,0,0,0,0,0,0,0,1
G5S9,G5090155,<action>,0,0,0,0,0,0,0,0,0,1
G5S9,G5090156,<materials>.,1,1,1,0,1,1,1,6,1,0
G6S7,G6070001,The,0,0,0,0,0,0,0,0,0,1
G6S7,G6070002,<ordinal>,0,0,0,1,0,0,0,1,0,0
G6S7,G6070003,<people>,0,0,1,0,1,1,1,4,0,0
G6S7,G6070004,<action>,0,0,0,0,0,0,0,0,0,1
G6S7,G6070005,in,0,0,0,1,0,0,0,1,0,0
G6S7,G6070006,<structures>,1,1,1,0,1,1,1,6,1,0
G6S7,G6070007,and,0,0,0,1,0,0,0,1,0,0
G6S7,G6070008,other,0,0,0,0,0,0,0,0,0,1
G6S7,G6070009,<adjective>,0,0,0,1,0,0,0,1,0,0
G6S7,G6070010,<structures>.,1,1,1,0,1,1,1,6,1,0
G6S7,G6070011,"Later,",1,1,1,0,1,1,1,6,1,0
G6S7,G6070012,they,0,0,0,0,0,0,0,0,0,1
G6S7,G6070013,<action>,0,0,0,1,0,0,0,1,0,0
G6S7,G6070014,to,0,0,0,0,0,0,0,0,0,1
G6S7,G6070015,<action>,0,0,0,0,0,0,0,0,0,1
G6S7,G6070016,<structures>,0,0,1,0,1,1,1,4,0,0
G6S7,G6070017,out,0,0,0,1,0,0,0,1,0,0
G6S7,G6070018,of,0,0,0,0,0,0,0,0,0,1
G6S7,G6070019,<materials>,1,1,1,0,0,0,1,4,0,0
G6S7,G6070020,and,0,0,0,0,0,0,0,0,0,1
G6S7,G6070021,<materials>.,1,1,1,1,1,1,1,7,1,0
G6S7,G6070022,In,0,0,0,0,0,0,0,0,0,1
G6S7,G6070023,the,0,0,0,0,0,0,0,0,0,1
G6S7,G6070024,<adjective>,1,1,1,0,0,1,1,5,1,0
G6S7,G6070025,and,0,0,0,0,0,0,0,0,0,1
G6S7,G6070026,<adjective>,0,0,0,0,0,0,0,0,0,1
G6S7,G6070027,<environments>,0,0,0,0,0,0,1,1,0,0
G6S7,G6070028,of,0,0,0,1,0,0,0,1,0,0
G6S7,G6070029,"<continent>,",1,1,1,0,1,1,1,6,1,0
G6S7,G6070030,some,0,0,0,0,0,0,0,0,0,1
G6S7,G6070031,<structures>,0,0,1,1,1,1,1,5,1,0
G6S7,G6070032,are,0,0,0,0,0,0,0,0,0,1
G6S7,G6070033,still,0,0,0,0,0,0,0,0,0,1
G6S7,G6070034,<action>,0,0,0,1,0,0,0,1,0,0
G6S7,G6070035,this,0,0,0,0,0,0,0,0,0,1
G6S7,G6070036,<manner>.,1,1,1,0,1,1,1,6,1,0
G6S7,G6070037,The,0,0,0,0,0,0,0,0,0,1
G6S7,G6070038,<adjective>,0,0,0,1,0,0,0,1,0,0
G6S7,G6070039,<step>,0,0,1,1,1,1,1,5,1,0
G6S7,G6070040,was,0,1,0,0,0,0,0,1,0,0
G6S7,G6070041,to,0,0,0,1,0,0,0,1,0,0
G6S7,G6070042,<action>,0,0,0,0,0,0,0,0,0,1
G6S7,G6070043,<structures>,0,0,1,0,1,1,1,4,0,0
G6S7,G6070044,out,0,0,0,0,0,0,0,0,0,1
G6S7,G6070045,of,0,0,0,0,0,0,0,0,0,1
G6S7,G6070046,<material>.,1,1,1,0,1,1,1,6,1,0
G6S7,G6070047,In,0,0,0,1,0,0,0,1,0,0
G6S7,G6070048,<adjective>,0,0,0,0,0,0,0,0,0,1
G6S7,G6070049,"<times>,",1,1,1,1,1,1,1,7,1,0
G6S7,G6070050,<material>,0,0,0,0,0,0,0,0,0,1
G6S7,G6070051,was,0,0,0,0,0,0,0,0,0,1
G6S7,G6070052,<action>,0,0,1,1,1,1,0,4,0,0
G6S7,G6070053,only,1,0,0,0,0,0,0,1,0,0
G6S7,G6070054,for,0,0,0,0,0,0,1,1,0,0
G6S7,G6070055,<adjective>,0,0,0,0,0,0,0,0,0,1
G6S7,G6070056,"<structures>,",1,1,1,0,1,1,1,6,1,0
G6S7,G6070057,such,0,0,0,1,0,0,0,1,0,0
G6S7,G6070058,as,0,0,0,0,0,0,0,0,0,1
G6S7,G6070059,<structures>.,1,1,1,1,1,1,1,7,1,0
G6S7,G6070060,The,0,0,0,0,0,0,0,0,0,1
G6S7,G6070061,<concept>,0,0,0,0,0,0,0,0,0,1
G6S7,G6070062,of,0,0,0,0,0,0,0,0,0,1
G6S7,G6070063,<materials>,0,1,1,0,0,0,1,3,0,0
G6S7,G6070064,and,0,0,0,1,0,0,0,1,0,0
G6S7,G6070065,<material>,1,0,1,0,1,1,1,5,1,0
G6S7,G6070066,by,0,0,0,0,0,0,0,0,0,1
G6S7,G6070067,the,0,0,0,1,0,0,0,1,0,0
G6S7,G6070068,<adjective>,0,0,0,0,0,0,0,0,0,1
G6S7,G6070069,<nationality>,1,1,1,0,1,1,1,6,1,0
G6S7,G6070070,<action>,0,0,0,0,0,0,0,0,0,1
G6S7,G6070071,it,0,0,0,0,0,0,0,0,0,1
G6S7,G6070072,<comparative>,0,0,0,0,1,1,1,3,0,0
G6S7,G6070073,to,0,0,0,0,0,0,0,0,0,1
G6S7,G6070074,<action>,0,0,0,1,0,0,0,1,0,0
G6S7,G6070075,<structures>,0,1,1,0,1,1,1,5,1,0
G6S7,G6070076,that,0,0,0,0,0,0,0,0,0,1
G6S7,G6070077,would,0,0,0,1,0,0,0,1,0,0
G6S7,G6070078,<action>,0,0,0,0,0,1,1,2,0,0
G6S7,G6070079,for,0,0,0,0,0,0,0,0,0,1
G6S7,G6070080,a,0,0,0,0,0,0,0,0,0,1
G6S7,G6070081,<adjective>,0,0,0,0,0,0,0,0,0,1
G6S7,G6070082,<time>.,1,1,1,0,1,1,1,6,1,0
G6S7,G6070083,In,0,0,0,0,0,0,0,0,0,1
G6S7,G6070084,"<adjective>,",1,1,0,1,0,1,1,5,1,0
G6S7,G6070085,<adjective>,0,0,0,0,0,0,0,0,0,1
G6S7,G6070086,"<places>,",1,1,1,0,1,1,1,6,1,0
G6S7,G6070087,<structures>,0,0,0,1,0,0,0,1,0,0
G6S7,G6070088,are,0,0,0,0,0,0,0,0,0,1
G6S7,G6070089,often,0,0,0,0,0,1,0,1,0,0
G6S7,G6070090,<color>,1,1,1,0,1,0,1,5,1,0
G6S7,G6070091,and,0,0,0,1,0,0,0,1,0,0
G6S7,G6070092,<adjective>,0,0,0,0,0,0,0,0,0,1
G6S7,G6070093,<adjective>,1,1,1,0,1,1,1,6,1,0
G6S7,G6070094,with,0,0,0,1,0,0,0,1,0,0
G6S7,G6070095,<material>,0,0,0,0,0,0,0,0,0,1
G6S7,G6070096,<objects>,0,1,0,0,1,1,1,4,0,0
G6S7,G6070097,over,0,0,0,0,0,0,0,0,0,1
G6S7,G6070098,the,0,0,0,1,0,0,0,1,0,0
G6S7,G6070099,<openings>.,1,1,1,0,1,1,1,6,1,0
G6S7,G6070100,Such,0,0,0,0,0,0,0,0,0,1
G6S7,G6070101,<structures>,0,1,1,0,0,1,1,4,0,0
G6S7,G6070102,<action>,0,0,0,0,0,0,0,0,0,1
G6S7,G6070103,<adjective>,0,0,0,0,0,0,0,0,0,1
G6S7,G6070104,<position>.,1,1,1,1,1,1,1,7,1,0
G6S7,G6070105,In,0,0,0,0,0,0,0,0,0,1
G6S7,G6070106,<adjective>,0,0,0,0,0,0,0,0,0,1
G6S7,G6070107,<places>,1,1,1,0,1,1,1,6,1,0
G6S7,G6070108,where,0,0,0,0,0,0,0,0,0,1
G6S7,G6070109,there,0,0,0,0,0,0,0,0,0,1
G6S7,G6070110,is,0,0,0,0,0,0,0,0,0,1
G6S7,G6070111,<adjective>,0,0,0,1,0,0,0,1,0,0
G6S7,G6070112,"<weather>,",1,1,1,0,1,1,1,6,1,0
G6S7,G6070113,if,0,0,0,1,0,0,0,1,0,0
G6S7,G6070114,the,0,0,0,0,0,0,0,0,0,1
G6S7,G6070115,<parts>,0,0,0,1,0,0,0,1,0,0
G6S7,G6070116,were,0,0,0,0,0,0,0,0,0,1
G6S7,G6070117,"<adjective>,",1,1,1,0,1,1,1,6,1,0
G6S7,G6070118,the,0,0,0,0,0,0,0,0,0,1
G6S7,G6070119,<weather>,0,0,0,1,0,0,0,1,0,0
G6S7,G6070120,would,0,0,0,0,0,0,0,0,0,1
G6S7,G6070121,<action>,0,0,0,1,0,0,0,1,0,0
G6S7,G6070122,up,1,1,1,0,1,1,1,6,1,0
G6S7,G6070123,and,0,0,0,0,0,0,0,0,0,1
G6S7,G6070124,they,0,0,0,1,0,0,0,1,0,0
G6S7,G6070125,might,0,0,0,0,0,0,0,0,0,1
G6S7,G6070126,<action>,0,0,0,0,0,0,0,0,0,1
G6S7,G6070127,down.,1,1,1,1,1,1,1,7,1,0
G6S7,G6070128,In,0,0,0,0,0,0,0,0,0,1
G6S7,G6070129,<places>,0,0,0,0,0,1,1,2,0,0
G6S7,G6070130,where,0,0,1,0,0,0,0,1,0,0
G6S7,G6070131,<events>,0,0,0,0,0,0,0,0,0,1
G6S7,G6070132,<action>,0,0,0,1,0,0,0,1,0,0
G6S7,G6070133,"often,",1,1,1,0,1,1,1,6,1,0
G6S7,G6070134,<structures>,0,0,0,0,0,0,0,0,0,1
G6S7,G6070135,are,0,0,0,1,0,0,0,1,0,0
G6S7,G6070136,<action>,0,0,1,0,1,1,1,4,0,0
G6S7,G6070137,above,0,0,0,0,0,0,0,0,0,1
G6S7,G6070138,the,0,0,0,0,0,0,0,0,0,1
G6S7,G6070139,<level>,0,0,0,0,0,1,1,2,0,0
G6S7,G6070140,of,0,0,0,1,0,0,0,1,0,0
G6S7,G6070141,the,0,0,0,0,0,0,0,0,0,1
G6S7,G6070142,<event>,0,0,0,0,0,0,0,0,0,1
G6S7,G6070143,<substances>,1,1,1,0,1,1,1,6,1,0
G6S7,G6070144,on,0,0,0,0,0,0,0,0,0,1
G6S7,G6070145,<material>,0,0,0,1,0,0,0,1,0,0
G6S7,G6070146,<structures>.,1,1,1,0,1,1,1,6,1,0
G6S7,G6070147,In,0,0,0,0,0,0,0,0,0,1
G6S7,G6070148,some,0,0,0,0,0,0,0,0,0,1
G6S7,G6070149,<places>,0,1,1,0,1,1,1,5,1,0
G6S7,G6070150,where,0,0,0,1,0,0,0,1,0,0
G6S7,G6070151,there,0,0,0,0,0,0,0,0,0,1
G6S7,G6070152,are,0,0,0,0,0,0,0,0,0,1
G6S7,G6070153,"<events>,",1,1,1,0,1,1,1,6,1,0
G6S7,G6070154,<structures>,0,0,0,0,0,0,0,0,0,1
G6S7,G6070155,are,0,0,0,1,0,0,0,1,0,0
G6S7,G6070156,<action>,0,0,0,0,0,1,1,2,0,0
G6S7,G6070157,of,0,0,0,0,0,0,0,0,0,1
G6S7,G6070158,<adjective>,0,0,0,0,0,0,0,0,0,1
G6S7,G6070159,<materials>,1,1,1,0,1,1,1,6,1,0
G6S7,G6070160,so,0,0,0,0,0,0,0,0,0,1
G6S7,G6070161,that,0,0,0,1,0,1,1,3,0,0
G6S7,G6070162,few,0,0,0,0,0,0,0,0,0,1
G6S7,G6070163,<people>,0,0,0,0,0,0,0,0,0,1
G6S7,G6070164,are,0,0,0,1,0,0,0,1,0,0
G6S7,G6070165,<action>,0,1,1,0,1,1,1,5,1,0
G6S7,G6070166,if,0,0,0,0,0,0,0,0,0,1
G6S7,G6070167,the,0,0,0,0,0,0,0,0,0,1
G6S7,G6070168,<structures>,0,0,0,0,0,0,0,0,0,1
G6S7,G6070169,<action>,0,0,0,0,0,0,0,0,0,1
G6S7,G6070170,down.,0,1,1,0,1,1,1,5,1,0
G6S8,G6080001,This,0,0,1,1,0,0,0,2,0,0
G6S8,G6080002,is,0,0,0,0,0,0,0,0,0,1
G6S8,G6080003,a,0,0,0,0,0,0,0,0,0,1
G6S8,G6080004,<narrative>,0,1,1,1,1,1,1,6,1,0
G6S8,G6080005,about,0,0,0,0,0,0,0,0,0,1
G6S8,G6080006,the,0,0,0,0,0,0,0,0,0,1
G6S8,G6080007,<adjective>,0,0,1,0,0,0,0,1,0,0
G6S8,G6080008,<character>,1,0,0,0,0,0,1,2,0,0
G6S8,G6080009,<character>.,1,1,1,0,1,1,1,6,1,0
G6S8,G6080010,He,0,0,0,0,0,0,0,0,0,1
G6S8,G6080011,is,0,0,0,1,0,0,0,1,0,0
G6S8,G6080012,<action>,0,0,1,0,0,0,1,2,0,0
G6S8,G6080013,to,0,0,0,0,0,0,0,0,0,1
G6S8,G6080014,have,0,0,0,0,0,0,0,0,0,1
G6S8,G6080015,been,0,0,0,0,0,1,0,1,0,0
G6S8,G6080016,so,0,0,0,0,0,0,0,0,0,1
G6S8,G6080017,<adjective>,1,1,1,1,1,1,1,7,1,0
G6S8,G6080018,that,0,0,0,0,0,0,0,0,0,1
G6S8,G6080019,he,0,0,0,0,0,0,0,0,0,1
G6S8,G6080020,<action>,0,0,1,0,0,0,0,1,0,0
G6S8,G6080021,the,0,0,0,0,0,0,0,0,0,1
G6S8,G6080022,<system>,0,1,1,0,1,1,1,5,1,0
G6S8,G6080023,of,0,0,0,1,0,0,0,1,0,0
G6S8,G6080024,all,1,0,0,0,0,0,0,1,0,0
G6S8,G6080025,<adjective>,0,0,0,0,0,0,0,0,0,1
G6S8,G6080026,<creatures>,0,0,1,0,1,1,1,4,0,0
G6S8,G6080027,under,0,0,0,0,0,0,0,0,0,1
G6S8,G6080028,the,0,0,0,1,0,0,0,1,0,0
G6S8,G6080029,<celestial_body>.,1,1,1,0,1,1,1,6,1,0
G6S8,G6080030,One,0,0,0,0,0,0,0,0,0,1
G6S8,G6080031,"<time_unit>,",1,1,1,0,1,1,1,6,1,0
G6S8,G6080032,<number>,0,0,0,1,0,0,0,1,0,0
G6S8,G6080033,<creatures>,0,0,1,0,0,1,1,3,0,0
G6S8,G6080034,<action>,0,0,0,0,0,0,0,0,0,1
G6S8,G6080035,under,0,0,0,0,0,0,0,0,0,1
G6S8,G6080036,a,0,0,0,0,0,0,0,0,0,1
G6S8,G6080037,"<plant>,",1,1,1,1,1,1,1,7,1,0
G6S8,G6080038,<action>.,1,1,1,0,1,1,1,6,1,0
G6S8,G6080039,<character>,0,0,1,0,0,0,0,1,0,0
G6S8,G6080040,<action>,0,0,0,0,0,1,0,1,0,0
G6S8,G6080041,one,0,0,1,0,0,0,1,2,0,0
G6S8,G6080042,<action>,0,0,0,0,0,0,0,0,0,1
G6S8,G6080043,to,0,0,0,0,0,0,0,0,0,1
G6S8,G6080044,the,0,0,0,0,0,0,0,0,0,1
G6S8,G6080045,other,1,1,1,1,1,1,1,7,1,0
G6S8,G6080046,that,0,0,0,0,0,0,0,0,0,1
G6S8,G6080047,they,0,0,0,0,0,0,0,0,0,1
G6S8,G6080048,<action>,0,1,1,1,1,1,1,6,1,0
G6S8,G6080049,how,1,0,0,0,0,0,0,1,0,0
G6S8,G6080050,the,0,0,0,0,0,0,0,0,0,1
G6S8,G6080051,other,0,0,1,0,0,0,1,2,0,0
G6S8,G6080052,could,0,0,0,0,0,0,0,0,0,1
G6S8,G6080053,<action>,0,0,0,0,0,0,0,0,0,1
G6S8,G6080054,to,0,0,0,1,0,0,0,1,0,0
G6S8,G6080055,it,0,0,0,0,0,1,1,2,0,0
G6S8,G6080056,like,0,0,0,0,0,0,0,0,0,1
G6S8,G6080057,that.,1,1,1,1,1,1,1,7,1,0
G6S8,G6080058,It,0,0,0,0,0,0,0,0,0,1
G6S8,G6080059,<action>,0,0,1,1,0,1,1,4,0,0
G6S8,G6080060,that,1,1,0,0,0,0,0,2,0,0
G6S8,G6080061,if,0,0,0,1,0,0,0,1,0,0
G6S8,G6080062,it,0,0,0,0,0,0,0,0,0,1
G6S8,G6080063,<action>,0,0,0,0,0,0,0,0,0,1
G6S8,G6080064,its,0,0,0,0,0,0,0,0,0,1
G6S8,G6080065,"<body_part>,",1,1,1,1,1,1,1,7,1,0
G6S8,G6080066,all,0,0,0,1,0,0,0,1,0,0
G6S8,G6080067,of,0,0,0,1,0,0,0,1,0,0
G6S8,G6080068,<character>'s,0,0,0,0,0,0,0,0,0,1
G6S8,G6080069,<structure>,1,1,1,0,1,1,1,6,1,0
G6S8,G6080070,and,0,0,0,0,0,0,0,0,0,1
G6S8,G6080071,the,0,0,0,0,0,0,0,0,0,1
G6S8,G6080072,<location>,1,0,1,0,1,1,1,5,1,0
G6S8,G6080073,would,0,0,0,1,0,0,0,1,0,0
G6S8,G6080074,<adverb>,0,0,0,0,0,0,0,0,0,1
G6S8,G6080075,<action>,0,1,0,0,1,1,1,4,0,0
G6S8,G6080076,in,0,0,0,1,0,0,0,1,0,0
G6S8,G6080077,a,0,0,0,0,0,0,0,0,0,1
G6S8,G6080078,<mass>,0,0,0,0,0,0,0,0,0,1
G6S8,G6080079,of,0,0,0,0,0,0,0,0,0,1
G6S8,G6080080,<substance>.,1,1,1,0,1,1,1,6,1,0
G6S8,G6080081,<action>,0,0,0,0,0,0,0,0,0,1
G6S8,G6080082,"this,",1,1,1,0,1,1,1,6,1,0
G6S8,G6080083,<character>,0,0,0,0,0,0,0,0,0,1
G6S8,G6080084,<action>,1,0,1,0,0,1,1,4,0,0
G6S8,G6080085,at,0,0,0,1,0,0,0,1,0,0
G6S8,G6080086,the,0,0,0,0,0,0,0,0,0,1
G6S8,G6080087,<creature>'s,0,0,0,1,0,0,0,1,0,0
G6S8,G6080088,<statement>.,1,1,1,0,1,1,1,6,1,0
G6S8,G6080089,He,0,0,0,0,0,0,0,0,0,1
G6S8,G6080090,<action>,0,0,0,0,0,0,0,0,0,1
G6S8,G6080091,out,0,0,0,0,0,0,0,0,0,1
G6S8,G6080092,his,0,0,0,0,0,0,0,0,0,1
G6S8,G6080093,<body_part>,1,1,1,1,1,1,1,7,1,0
G6S8,G6080094,and,0,0,0,0,0,0,0,0,0,1
G6S8,G6080095,<action>,0,0,0,0,0,0,0,0,0,1
G6S8,G6080096,the,0,0,0,0,0,0,0,0,0,1
G6S8,G6080097,<adjective>,0,0,0,1,0,0,0,1,0,0
G6S8,G6080098,<creature>,0,0,1,0,1,1,1,4,0,0
G6S8,G6080099,to,0,0,0,0,0,0,0,0,0,1
G6S8,G6080100,<action>,0,0,0,1,0,0,0,1,0,0
G6S8,G6080101,there.,1,1,1,0,1,1,1,6,1,0
G6S8,G6080102,The,0,0,0,0,0,0,0,0,0,1
G6S8,G6080103,<creature>,0,1,1,0,0,1,1,4,0,0
G6S8,G6080104,was,0,0,0,0,0,0,0,0,0,1
G6S8,G6080105,<adverb>,0,0,0,0,0,0,0,0,0,1
G6S8,G6080106,"<action>,",1,1,1,0,1,1,1,6,1,0
G6S8,G6080107,but,0,0,1,0,0,0,0,1,0,0
G6S8,G6080108,he,0,0,0,1,0,0,0,1,0,0
G6S8,G6080109,<action>,0,0,0,0,0,0,0,0,0,1
G6S8,G6080110,up,0,0,0,1,0,1,1,3,0,0
G6S8,G6080111,to,0,0,0,0,0,0,0,0,0,1
G6S8,G6080112,the,0,0,0,0,0,0,0,0,0,1
G6S8,G6080113,<body_part>,0,0,0,0,0,0,0,0,0,1
G6S8,G6080114,of,0,0,0,0,0,0,0,0,0,1
G6S8,G6080115,<character>,1,1,1,0,1,1,1,6,1,0
G6S8,G6080116,and,0,0,0,1,0,0,0,1,0,0
G6S8,G6080117,<action>,0,0,0,0,0,0,0,0,0,1
G6S8,G6080118,there.,1,1,1,0,1,1,1,6,1,0
G6S8,G6080119,<character>,0,0,1,0,0,0,0,1,0,0
G6S8,G6080120,<action>,0,0,0,0,0,0,0,0,0,1
G6S8,G6080121,his,0,0,0,1,0,0,0,1,0,0
G6S8,G6080122,<body_part>,1,1,1,0,1,1,1,6,1,0
G6S8,G6080123,and,0,0,0,0,0,0,0,0,0,1
G6S8,G6080124,<action>,0,0,0,0,0,0,0,0,0,1
G6S8,G6080125,very,0,0,0,0,0,0,0,0,0,1
G6S8,G6080126,<adverb>,0,1,1,0,1,1,1,5,1,0
G6S8,G6080127,that,0,0,0,0,0,0,0,0,0,1
G6S8,G6080128,the,0,0,0,0,0,0,0,0,0,1
G6S8,G6080129,<adjective>,0,0,0,1,0,0,0,1,0,0
G6S8,G6080130,<creature>,0,0,1,0,0,0,0,1,0,0
G6S8,G6080131,<action>,1,1,0,1,1,1,1,6,1,0
G6S8,G6080132,that,0,0,0,0,0,0,0,0,0,1
G6S8,G6080133,all,0,0,0,0,0,0,0,0,0,1
G6S8,G6080134,his,0,0,0,1,0,0,0,1,0,0
G6S8,G6080135,<action>,0,0,1,0,1,1,1,4,0,0
G6S8,G6080136,wouldn't,0,0,0,0,0,0,0,0,0,1
G6S8,G6080137,<action>,0,0,0,0,1,1,1,3,0,0
G6S8,G6080138,a,0,0,0,0,0,0,0,0,0,1
G6S8,G6080139,<adjective>,0,0,0,0,0,0,0,0,0,1
G6S8,G6080140,<part>,0,0,0,0,0,0,0,0,0,1
G6S8,G6080141,of,0,0,0,0,0,0,0,0,0,1
G6S8,G6080142,<plant>.,1,1,1,0,1,1,1,6,1,0
G6S8,G6080143,He,0,0,0,1,0,0,0,1,0,0
G6S8,G6080144,<action>,1,1,1,0,1,1,1,6,1,0
G6S8,G6080145,what,0,0,0,0,0,0,0,0,0,1
G6S8,G6080146,had,0,0,0,1,0,0,0,1,0,0
G6S8,G6080147,<action>,0,0,0,0,0,0,0,0,0,1
G6S8,G6080148,him,0,0,1,0,0,0,1,2,0,0
G6S8,G6080149,<action>,0,1,0,0,1,1,0,3,0,0
G6S8,G6080150,such,0,0,0,1,0,0,0,1,0,0
G6S8,G6080151,an,0,0,0,0,0,0,0,0,0,1
G6S8,G6080152,<adjective>,0,0,0,0,0,0,0,0,0,1
G6S8,G6080153,<statement>,0,0,1,0,1,1,1,4,0,0
G6S8,G6080154,to,0,0,0,1,0,0,0,1,0,0
G6S8,G6080155,his,0,0,0,0,0,0,0,0,0,1
G6S8,G6080156,<family_member>.,1,1,1,0,1,1,1,6,1,0
G6S8,G6080157,He,0,0,0,0,0,0,0,0,0,1
G6S8,G6080158,then,0,0,0,0,0,0,0,0,0,1
G6S8,G6080159,<action>,0,1,1,1,1,1,1,6,1,0
G6S8,G6080160,if,0,0,0,0,0,0,0,0,0,1
G6S8,G6080161,she,0,0,0,0,0,0,0,0,0,1
G6S8,G6080162,was,0,0,0,0,0,0,0,0,0,1
G6S8,G6080163,really,0,0,0,1,0,0,1,2,0,0
G6S8,G6080164,his,0,0,0,0,0,0,0,0,0,1
G6S8,G6080165,<family_member>.,1,1,1,0,1,1,1,6,1,0
G6S9,G6090001,<number>,0,0,0,0,0,0,0,0,0,1
G6S9,G6090002,<time_unit>,0,0,0,0,0,0,0,0,0,1
G6S9,G6090003,old,0,0,0,0,0,0,0,0,0,1
G6S9,G6090004,<character>,0,0,0,0,0,0,0,0,0,1
G6S9,G6090005,<character>,1,1,1,1,1,1,1,7,1,0
G6S9,G6090006,was,0,0,0,0,0,0,0,0,0,1
G6S9,G6090007,a,0,0,0,1,0,0,0,1,0,0
G6S9,G6090008,<concept>,0,0,0,0,0,0,0,0,0,1
G6S9,G6090009,at,0,0,0,0,0,0,0,0,0,1
G6S9,G6090010,<institution>.,1,1,1,0,1,1,1,6,1,0
G6S9,G6090011,Her,0,0,0,0,0,0,0,0,0,1
G6S9,G6090012,<family_member>,0,1,1,0,0,0,0,2,0,0
G6S9,G6090013,did,0,0,0,0,0,0,0,0,0,1
