StoryID,Token ID,Masked_Word,A1,A2,A3,A4,A5,A6,A7,GT,GT_isboundary,GT_boundary_forbidden
G5S3,G5030098,<heavy>,0,0,0,1,1,1,0,3,0,0
G5S3,G5030099,for,0,0,0,0,0,0,0,0,0,1
G5S3,G5030100,the,0,0,0,0,0,0,0,0,0,1
G5S3,G5030101,<residents>,0,0,0,0,0,0,0,0,0,1
G5S3,G5030102,to,0,0,0,0,0,0,0,0,0,1
G5S3,G5030103,"<carry>,",1,1,1,1,1,1,1,7,1,0
G5S3,G5030104,so,0,0,0,0,0,0,0,0,0,1
G5S3,G5030105,<character>,0,1,0,0,0,0,0,1,0,0
G5S3,G5030106,<brought>,0,0,0,0,0,0,0,0,0,1
G5S3,G5030107,it,0,0,0,0,0,1,0,1,0,0
G5S3,G5030108,to,0,0,0,0,0,0,0,0,0,1
G5S3,G5030109,the,0,0,0,0,0,0,0,0,0,1
G5S3,G5030110,<sacred-place>.,1,1,1,1,1,1,1,7,1,0
G5S3,G5030111,The,0,0,0,0,0,0,0,0,0,1
G5S3,G5030112,<residents>,0,1,0,1,1,1,0,4,0,0
G5S3,G5030113,also,0,0,0,0,0,0,0,0,0,1
G5S3,G5030114,wanted,0,0,0,0,0,0,0,0,0,1
G5S3,G5030115,the,0,0,0,0,0,0,0,0,0,1
G5S3,G5030116,<animal>’s,0,0,0,0,0,0,0,0,0,1
G5S3,G5030117,<help>,0,1,0,1,1,1,1,5,1,0
G5S3,G5030118,to,0,0,0,0,0,0,0,0,0,1
G5S3,G5030119,<fix>,0,0,0,0,0,0,0,0,0,1
G5S3,G5030120,the,0,0,0,0,0,0,0,0,0,1
G5S3,G5030121,<pole>,0,0,0,1,1,1,0,3,0,0
G5S3,G5030122,in,0,0,0,0,0,0,0,0,0,1
G5S3,G5030123,the,0,0,0,0,0,0,0,0,0,1
G5S3,G5030124,<ground>.,1,1,1,1,1,1,1,7,1,0
G5S3,G5030125,They,0,0,0,0,0,0,0,0,0,1
G5S3,G5030126,had,0,0,0,0,0,0,0,0,0,1
G5S3,G5030127,already,0,0,0,0,0,0,0,0,0,1
G5S3,G5030128,<dug>,0,0,0,0,0,0,0,0,0,1
G5S3,G5030129,a,0,0,0,0,0,0,0,0,0,1
G5S3,G5030130,<hole>,0,1,0,1,1,1,1,5,1,0
G5S3,G5030131,in,0,0,0,0,0,0,0,0,0,1
G5S3,G5030132,front,0,0,0,0,0,0,0,0,0,1
G5S3,G5030133,of,0,0,0,0,0,0,0,0,0,1
G5S3,G5030134,the,0,0,0,0,0,0,0,0,0,1
G5S3,G5030135,<sacred-place>.,1,1,0,1,1,1,1,6,1,0
G5S3,G5030136,With,0,0,0,0,0,0,0,0,0,1
G5S3,G5030137,a,0,0,0,0,0,0,0,0,0,1
G5S3,G5030138,<gentle>,0,0,0,1,1,0,1,3,0,0
G5S3,G5030139,but,0,0,0,0,0,0,0,0,0,1
G5S3,G5030140,<firm>,0,0,0,0,0,0,0,0,0,1
G5S3,G5030141,"<grip>,",1,1,1,1,1,1,1,7,1,0
G5S3,G5030142,<character>,0,0,0,0,0,0,0,0,0,1
G5S3,G5030143,<lowered>,0,0,0,0,0,0,0,0,0,1
G5S3,G5030144,the,0,0,0,0,0,0,0,0,0,1
G5S3,G5030145,<pole>,0,1,0,1,1,1,0,4,0,0
G5S3,G5030146,into,0,0,0,0,0,0,0,0,0,1
G5S3,G5030147,the,0,0,0,0,0,0,0,0,0,1
G5S3,G5030148,<hole>.,1,1,0,0,0,1,1,4,0,0
G6S1,G6010001,<ruler>,0,1,0,0,0,0,0,1,0,0
G6S1,G6010002,was,0,0,0,0,0,1,0,1,0,0
G6S1,G6010003,very,0,0,0,0,0,0,0,0,0,1
G6S1,G6010004,<fond>,0,0,0,0,0,0,0,0,0,1
G6S1,G6010005,of,0,0,0,0,0,0,0,0,0,1
G6S1,G6010006,<ornaments>.,1,1,0,1,1,1,1,6,1,0
G6S1,G6010007,He,0,0,0,0,0,0,0,0,0,1
G6S1,G6010008,had,0,0,0,0,0,0,0,0,0,1
G6S1,G6010009,<hundreds>,0,0,0,0,0,0,0,0,0,1
G6S1,G6010010,of,0,0,0,0,0,0,0,0,0,1
G6S1,G6010011,"<bands>,",1,1,0,1,1,1,1,6,1,0
G6S1,G6010012,<metal>,0,0,0,0,0,0,0,0,0,1
G6S1,G6010013,"<bands>,",1,1,0,1,1,1,1,6,1,0
G6S1,G6010014,<pearl>,0,0,0,0,0,0,0,0,0,1
G6S1,G6010015,"<bands>,",1,1,0,1,1,1,1,6,1,0
G6S1,G6010016,<bands>,0,0,1,0,0,0,0,1,0,0
G6S1,G6010017,in,0,0,0,0,0,0,0,0,0,1
G6S1,G6010018,which,0,0,0,0,0,0,0,0,0,1
G6S1,G6010019,<stones>,0,0,0,0,0,0,0,0,0,1
G6S1,G6010020,had,0,0,0,0,0,0,0,0,0,1
G6S1,G6010021,been,0,0,0,0,0,0,0,0,0,1
G6S1,G6010022,set,0,1,0,1,1,1,1,5,1,0
G6S1,G6010023,and,0,0,0,0,0,0,0,0,0,1
G6S1,G6010024,many,0,0,0,0,0,0,0,0,0,1
G6S1,G6010025,others.,1,1,0,1,1,1,1,6,1,0
G6S1,G6010026,But,0,1,0,0,0,0,0,1,0,0
G6S1,G6010027,of,0,0,0,0,0,0,0,0,0,1
G6S1,G6010028,all,0,0,0,0,0,0,0,0,0,1
G6S1,G6010029,the,0,0,0,0,0,0,0,0,0,1
G6S1,G6010030,<bands>,0,0,0,0,0,0,0,0,0,1
G6S1,G6010031,he,0,0,0,0,0,0,0,0,0,1
G6S1,G6010032,"had,",1,1,1,1,1,1,1,7,1,0
G6S1,G6010033,he,0,0,0,0,0,0,0,0,0,1
G6S1,G6010034,<action>,0,0,0,0,0,0,0,0,0,1
G6S1,G6010035,one,0,0,0,0,0,0,1,1,0,0
G6S1,G6010036,the,0,0,0,0,0,0,0,0,0,1
G6S1,G6010037,most.,1,1,0,1,1,1,1,6,1,0
G6S1,G6010038,It,0,0,0,0,0,0,0,0,0,1
G6S1,G6010039,was,0,0,0,0,0,0,0,0,0,1
G6S1,G6010040,a,0,0,0,0,0,0,0,0,0,1
G6S1,G6010041,<adjective_size>,0,0,0,0,0,0,0,0,0,1
G6S1,G6010042,<band>,0,1,0,1,1,1,0,4,0,0
G6S1,G6010043,with,0,0,0,0,0,0,0,0,0,1
G6S1,G6010044,a,0,0,0,0,0,0,0,0,0,1
G6S1,G6010045,<number>,0,0,0,0,0,0,0,0,0,1
G6S1,G6010046,of,0,0,0,0,0,0,0,0,0,1
G6S1,G6010047,<material>.,0,1,0,1,1,0,0,3,0,0
G6S1,G6010048,and,0,0,0,0,0,0,0,0,0,1
G6S1,G6010049,<stones>,0,1,0,1,1,1,0,4,0,0
G6S1,G6010050,set,0,0,0,0,0,0,0,0,0,1
G6S1,G6010051,in,0,0,0,0,0,0,0,0,0,1
G6S1,G6010052,it.,1,1,0,1,1,1,1,6,1,0
G6S1,G6010053,The,0,0,0,0,0,0,0,0,0,1
G6S1,G6010054,<band>,0,0,0,0,0,1,0,1,0,0
G6S1,G6010055,was,0,0,0,0,0,0,0,0,0,1
G6S1,G6010056,a,0,0,0,0,0,0,0,0,0,1
G6S1,G6010057,<gift>,0,1,0,0,0,0,0,1,0,0
G6S1,G6010058,to,0,0,0,0,0,0,0,0,0,1
G6S1,G6010059,<ruler>,0,1,0,1,1,1,1,5,1,0
G6S1,G6010060,from,0,0,0,0,0,0,0,0,0,1
G6S1,G6010061,the,0,0,0,0,0,0,0,0,0,1
G6S1,G6010062,<queen>.,1,1,0,1,1,1,1,6,1,0
G6S1,G6010063,At,0,0,0,0,0,0,0,0,0,1
G6S1,G6010064,<ruler>’s,0,0,0,0,0,0,0,0,0,1
G6S1,G6010065,"<palace>,",1,1,1,1,1,1,1,7,1,0
G6S1,G6010066,there,0,0,0,0,0,0,0,0,0,1
G6S1,G6010067,were,0,0,0,0,0,0,0,0,0,1
G6S1,G6010068,<number>,0,0,0,0,0,0,0,0,0,1
G6S1,G6010069,<helpers>,0,1,0,1,1,1,0,4,0,0
G6S1,G6010070,who,0,0,0,0,0,0,0,0,0,1
G6S1,G6010071,<observed>,0,0,0,0,0,0,0,0,0,1
G6S1,G6010072,after,0,0,0,0,0,1,0,1,0,0
G6S1,G6010073,the,0,0,0,0,0,0,0,0,0,1
G6S1,G6010074,<sovereign>’s,0,0,0,0,0,0,0,0,0,1
G6S1,G6010075,<items>,0,1,0,1,1,0,0,3,0,0
G6S1,G6010076,and,0,0,0,0,0,0,0,0,0,1
G6S1,G6010077,<ornaments>.,1,1,1,1,1,1,1,7,1,0
G6S1,G6010078,None,1,0,0,0,0,0,0,1,0,0
G6S1,G6010079,other,0,0,0,0,0,0,0,0,0,1
G6S1,G6010080,than,0,0,0,0,0,1,0,1,0,0
G6S1,G6010081,these,0,0,0,0,0,0,0,0,0,1
G6S1,G6010082,<number>,0,0,0,0,0,0,0,0,0,1
G6S1,G6010083,<helpers>,0,1,0,1,0,1,1,4,0,0
G6S1,G6010084,could,0,0,0,0,0,0,0,0,0,1
G6S1,G6010085,<action>,0,0,0,0,0,1,0,1,0,0
G6S1,G6010086,the,0,0,0,0,0,0,0,0,0,1
G6S1,G6010087,<sovereign>’s,0,0,0,0,0,0,0,0,0,1
G6S1,G6010088,<room>.,1,1,0,1,1,1,0,5,1,0
G6S1,G6010089,One,0,0,0,0,0,0,0,0,0,1
G6S1,G6010090,"<time>,",1,1,1,1,1,1,1,7,1,0
G6S1,G6010091,the,0,0,0,0,0,0,0,0,0,1
G6S1,G6010092,<sovereign>,0,0,0,0,0,0,0,0,0,1
G6S1,G6010093,was,0,0,0,0,0,0,0,0,0,1
G6S1,G6010094,<action>,0,0,0,0,0,0,0,0,0,1
G6S1,G6010095,ready,0,1,0,1,0,1,0,3,0,0
G6S1,G6010096,to,0,0,0,0,0,0,0,0,0,1
G6S1,G6010097,<go>,0,0,0,0,0,0,0,0,0,1
G6S1,G6010098,to,0,0,0,0,0,0,0,0,0,1
G6S1,G6010099,the,0,0,0,0,0,0,0,0,0,1
G6S1,G6010100,<location>.,1,1,0,1,1,1,1,6,1,0
G6S1,G6010101,He,0,0,0,0,0,0,0,0,0,1
G6S1,G6010102,wanted,0,0,0,0,0,0,0,0,0,1
G6S1,G6010103,to,0,0,0,0,0,0,0,0,0,1
G6S1,G6010104,<action>,0,1,0,0,0,1,0,2,0,0
G6S1,G6010105,his,0,0,0,0,0,0,0,0,0,1
G6S1,G6010106,favourite,0,0,0,0,0,0,0,0,0,1
G6S1,G6010107,<band>,0,0,0,1,0,1,0,2,0,0
G6S1,G6010108,that,0,0,0,0,0,0,0,0,0,1
G6S1,G6010109,<time>.,1,1,0,1,1,1,1,6,1,0
G6S1,G6010110,He,0,0,0,0,0,0,0,0,0,1
G6S1,G6010111,<verb>,0,0,0,0,0,1,0,1,0,0
G6S1,G6010112,one,0,0,0,0,0,0,0,0,0,1
G6S1,G6010113,of,0,0,0,0,0,0,0,0,0,1
G6S1,G6010114,the,0,0,0,0,0,0,0,0,0,1
G6S1,G6010115,<number>,0,0,0,0,0,0,0,0,0,1
G6S1,G6010116,<helpers>,0,1,0,1,0,1,0,3,0,0
G6S1,G6010117,to,0,0,0,0,0,0,0,0,0,1
G6S1,G6010118,<action>,0,0,0,0,0,0,0,0,0,1
G6S1,G6010119,it.,1,1,1,1,1,1,1,7,1,0
G6S1,G6010120,But,0,1,0,0,0,1,0,2,0,0
G6S1,G6010121,the,0,0,0,0,0,0,0,0,0,1
G6S1,G6010122,<helper>,0,0,0,0,0,0,0,0,0,1
G6S1,G6010123,<returned>,0,0,0,0,0,0,0,0,0,1
G6S1,G6010124,back,0,1,0,1,0,0,0,2,0,0
G6S1,G6010125,saying,0,0,0,0,1,1,0,2,0,0
G6S1,G6010126,that,0,1,0,0,0,0,1,2,0,0
G6S1,G6010127,he,0,0,0,0,0,0,0,0,0,1
G6S1,G6010128,could,0,0,0,0,0,0,0,0,0,1
G6S1,G6010129,not,0,0,0,0,0,1,0,1,0,0
G6S1,G6010130,<find>,0,0,0,0,0,0,0,0,0,1
G6S1,G6010131,the,0,0,0,0,0,0,0,0,0,1
G6S1,G6010132,<band>.,1,1,0,1,1,1,0,5,1,0
G6S1,G6010133,<ruler>,0,0,0,0,0,0,0,0,0,1
G6S1,G6010134,<action>,0,0,0,0,0,1,0,1,0,0
G6S1,G6010135,a,0,0,0,0,0,0,0,0,0,1
G6S1,G6010136,<action>,0,0,0,0,0,0,0,0,0,1
G6S1,G6010137,for,0,0,0,0,0,0,0,0,0,1
G6S1,G6010138,the,0,0,0,0,0,0,0,0,0,1
G6S1,G6010139,"<band>,",1,1,1,1,1,1,1,7,1,0
G6S1,G6010140,but,0,1,0,0,0,0,0,1,0,0
G6S1,G6010141,it,0,0,0,0,0,0,0,0,0,1
G6S1,G6010142,could,0,0,0,0,0,0,0,0,0,1
G6S1,G6010143,not,0,0,0,0,0,0,0,0,0,1
G6S1,G6010144,be,0,0,0,0,0,0,0,0,0,1
G6S1,G6010145,<action>.,0,1,0,1,1,1,1,5,1,0
G6S1,G6010146,<ruler>,0,0,0,0,0,0,0,0,0,1
G6S1,G6010147,was,0,0,0,0,0,0,0,0,0,1
G6S1,G6010148,very,0,0,0,0,0,0,0,0,0,1
G6S1,G6010149,<emotion>.,1,1,0,1,1,1,1,6,1,0
G6S1,G6010150,He,0,0,0,0,0,0,0,0,0,1
G6S1,G6010151,<feeling>,1,0,0,1,0,1,0,3,0,0
G6S1,G6010152,that,0,1,0,0,0,0,1,2,0,0
G6S1,G6010153,one,0,0,0,0,0,0,0,0,0,1
G6S1,G6010154,of,0,0,0,0,0,0,0,0,0,1
G6S1,G6010155,his,0,0,0,0,0,0,0,0,0,1
G6S1,G6010156,<helpers>,0,1,0,1,0,1,0,3,0,0
G6S1,G6010157,had,0,0,0,0,0,0,0,0,0,1
G6S1,G6010158,<taken>,0,0,0,0,0,0,0,0,0,1
G6S1,G6010159,the,0,0,0,0,0,0,0,0,0,1
G6S1,G6010160,<band>.,1,1,0,1,1,1,0,5,1,0
G6S2,G6020001,Many,0,0,0,0,0,0,0,0,0,1
G6S2,G6020002,<creatures>,1,1,0,0,1,1,0,4,0,0
G6S2,G6020003,do,0,0,0,0,0,0,0,0,0,1
G6S2,G6020004,not,0,0,0,0,0,0,0,0,0,1
G6S2,G6020005,<action>,0,0,1,0,0,1,0,2,0,0
G6S2,G6020006,in,0,0,0,0,0,0,0,0,0,1
G6S2,G6020007,the,0,0,0,0,0,0,0,0,0,1
G6S2,G6020008,same,0,0,0,0,0,0,0,0,0,1
G6S2,G6020009,<region>,0,1,0,1,1,1,1,5,1,0
G6S2,G6020010,all,0,0,0,0,0,0,0,0,0,1
G6S2,G6020011,round,0,0,0,0,0,0,0,0,0,1
G6S2,G6020012,the,0,0,0,0,0,0,0,0,0,1
G6S2,G6020013,<time_period>.,1,1,0,1,0,1,1,5,1,0
G6S2,G6020014,In,0,0,0,0,0,0,0,0,0,1
G6S2,G6020015,"<season>,",1,1,1,1,1,1,1,7,1,0
G6S2,G6020016,they,0,0,0,0,0,0,0,0,0,1
G6S2,G6020017,<action>,0,0,0,0,0,0,0,0,0,1
G6S2,G6020018,their,0,0,0,0,0,0,0,0,0,1
G6S2,G6020019,<offspring>,1,1,0,1,1,1,1,6,1,0
G6S2,G6020020,and,0,0,0,0,0,0,0,0,0,1
G6S2,G6020021,<raise>,0,0,0,0,0,0,0,0,0,1
G6S2,G6020022,up,0,0,0,0,0,0,0,0,0,1
G6S2,G6020023,their,0,0,0,0,0,0,0,0,0,1
G6S2,G6020024,<age>,1,0,0,1,0,1,0,3,0,0
G6S2,G6020025,in,0,0,0,0,0,0,0,0,0,1
G6S2,G6020026,<locations>,0,1,0,0,0,1,1,3,0,0
G6S2,G6020027,which,0,0,0,0,0,0,0,0,0,1
G6S2,G6020028,are,0,0,0,0,0,0,0,0,0,1
G6S2,G6020029,not,0,0,0,0,0,0,0,0,0,1
G6S2,G6020030,too,0,0,0,0,0,0,0,0,0,1
G6S2,G6020031,<adjective>.,1,1,0,1,0,1,1,5,1,0
G6S2,G6020032,But,1,0,0,0,0,0,0,1,0,0
G6S2,G6020033,these,0,0,0,0,0,0,0,0,0,1
G6S2,G6020034,places,0,1,1,1,0,1,1,5,1,0
G6S2,G6020035,become,0,0,0,0,0,0,0,0,0,1
G6S2,G6020036,very,0,0,0,0,0,0,0,0,0,1
G6S2,G6020037,<adjective>,0,0,0,0,0,1,0,1,0,0
G6S2,G6020038,in,0,0,0,0,0,0,0,0,0,1
G6S2,G6020039,<season>.,1,1,0,1,1,1,1,6,1,0
G6S2,G6020040,So,0,0,0,0,0,1,0,1,0,0
G6S2,G6020041,when,0,0,0,0,0,0,0,0,0,1
G6S2,G6020042,<season>,0,0,0,0,0,0,0,0,0,1
G6S2,G6020043,<arrives>,0,0,0,0,0,0,0,0,0,1
G6S2,G6020044,"in,",1,1,1,1,1,1,1,7,1,0
G6S2,G6020045,they,0,0,0,0,0,0,0,0,0,1
G6S2,G6020046,<movement>,0,0,0,0,0,1,0,1,0,0
G6S2,G6020047,to,0,0,0,0,0,0,0,0,0,1
G6S2,G6020048,<adjective_feel>,0,0,0,0,0,0,0,0,0,1
G6S2,G6020049,<lands>.,1,1,0,1,1,1,1,6,1,0
G6S2,G6020050,<creatures>,0,1,0,0,0,0,0,1,0,0
G6S2,G6020051,in,0,0,0,0,0,0,0,0,0,1
G6S2,G6020052,the,0,0,0,0,0,0,0,0,0,1
G6S2,G6020053,northern,0,0,0,0,0,0,0,0,0,1
G6S2,G6020054,half,0,0,0,0,0,1,0,1,0,0
G6S2,G6020055,of,0,0,0,0,0,0,0,0,0,1
G6S2,G6020056,the,0,0,0,0,0,0,0,0,0,1
G6S2,G6020057,<planet>,0,1,0,1,0,1,1,4,0,0
G6S2,G6020058,<movement>,0,0,0,0,0,0,0,0,0,1
G6S2,G6020059,south,0,0,0,0,0,1,1,2,0,0
G6S2,G6020060,in,0,0,0,0,0,0,0,0,0,1
G6S2,G6020061,<season>.,1,1,1,1,1,1,1,7,1,0
G6S2,G6020062,For,0,0,0,0,0,0,0,0,0,1
G6S2,G6020063,the,0,0,0,0,0,0,0,0,0,1
G6S2,G6020064,same,0,0,0,0,0,0,0,0,0,1
G6S2,G6020065,"<cause>,",1,1,1,1,1,1,1,7,1,0
G6S2,G6020066,<creatures>,0,1,0,0,0,0,0,1,0,0
G6S2,G6020067,in,0,0,0,0,0,0,0,0,0,1
G6S2,G6020068,the,0,0,0,0,0,0,0,0,0,1
G6S2,G6020069,south,0,0,0,1,0,1,1,3,0,0
G6S2,G6020070,<movement>,0,0,0,0,0,0,0,0,0,1
G6S2,G6020071,north.,1,1,0,1,1,1,1,6,1,0
G6S2,G6020072,This,0,0,0,0,0,0,0,0,0,1
G6S2,G6020073,is,0,0,0,0,0,0,0,0,0,1
G6S2,G6020074,<action>,0,1,0,0,1,0,0,2,0,0
G6S2,G6020075,<activity>.,1,1,0,1,1,1,1,6,1,0
G6S2,G6020076,Migrating,0,0,0,0,0,0,0,0,0,1
G6S2,G6020077,<creatures>,0,1,0,1,0,1,0,3,0,0
G6S2,G6020078,may,0,0,0,0,0,0,0,0,0,1
G6S2,G6020079,<travel>,0,0,0,0,0,1,0,1,0,0
G6S2,G6020080,<adjective>,0,0,0,0,0,0,0,0,0,1
G6S2,G6020081,"distances,",1,1,1,1,1,1,1,7,1,0
G6S2,G6020082,sometimes,0,1,0,0,1,1,0,3,0,0
G6S2,G6020083,more,0,0,0,0,0,0,0,0,0,1
G6S2,G6020084,than,0,0,0,0,0,0,0,0,0,1
G6S2,G6020085,<number>,0,0,0,0,0,0,0,0,0,1
G6S2,G6020086,<number>,0,0,0,0,0,0,0,0,0,1
G6S2,G6020087,<units>.,1,1,0,1,1,1,1,6,1,0
G6S2,G6020088,The,0,0,0,0,0,0,0,0,0,1
G6S2,G6020089,<location>.,0,0,0,0,0,0,0,0,0,1
G6S2,G6020090,<species>,0,1,0,1,1,1,0,4,0,0
G6S2,G6020091,makes,0,0,0,0,0,0,0,0,0,1
G6S2,G6020092,the,0,0,0,0,0,0,0,0,0,1
G6S2,G6020093,<duration>,0,0,0,0,0,0,0,0,0,1
G6S2,G6020094,journey,0,0,0,0,0,1,0,1,0,0
G6S2,G6020095,of,0,0,0,0,0,0,0,0,0,1
G6S2,G6020096,all.,1,1,0,1,1,1,1,6,1,0
G6S2,G6020097,Each,0,0,0,0,0,0,0,0,0,1
G6S2,G6020098,"<time_period>,",1,1,1,1,1,1,1,7,1,0
G6S2,G6020099,it,0,0,0,0,0,0,0,0,0,1
G6S2,G6020100,<activity>,0,0,0,0,0,1,0,1,0,0
G6S2,G6020101,from,0,0,0,0,0,0,0,0,0,1
G6S2,G6020102,the,0,0,0,0,0,0,0,0,0,1
G6S2,G6020103,<north-region>,0,0,0,0,0,0,0,0,0,1
G6S2,G6020104,region,0,1,0,1,1,1,0,4,0,0
G6S2,G6020105,right,0,0,0,0,0,0,0,0,0,1
G6S2,G6020106,down,0,0,0,0,0,0,0,0,0,1
G6S2,G6020107,to,0,0,0,0,0,0,0,0,0,1
G6S2,G6020108,the,0,0,0,0,0,0,0,0,0,1
G6S2,G6020109,<south-region>,0,1,0,1,0,1,1,4,0,0
G6S2,G6020110,and,0,0,0,0,0,0,0,0,0,1
G6S2,G6020111,<back>!,1,1,0,1,1,1,1,6,1,0
G6S2,G6020112,"<creatures>,",1,1,1,0,1,1,1,6,1,0
G6S2,G6020113,which,0,0,0,0,0,0,0,0,0,1
G6S2,G6020114,usually,0,0,0,0,0,0,0,0,0,1
G6S2,G6020115,live,0,0,0,0,0,0,0,0,0,1
G6S2,G6020116,on,0,0,0,0,0,0,0,0,0,1
G6S2,G6020117,"<location>,",1,1,1,1,1,1,1,7,1,0
G6S2,G6020118,<prefer>,0,0,0,0,0,0,0,0,0,1
G6S2,G6020119,to,0,0,0,0,0,0,0,0,0,1
G6S2,G6020120,<travel>,0,0,0,0,0,1,0,1,0,0
G6S2,G6020121,over,0,0,0,0,0,0,0,0,0,1
G6S2,G6020122,<location>.,1,1,0,1,1,1,1,6,1,0
G6S2,G6020123,In,0,0,0,0,0,0,0,0,0,1
G6S2,G6020124,this,0,0,0,0,0,0,0,0,0,1
G6S2,G6020125,"way,",1,1,1,1,1,1,1,7,1,0
G6S2,G6020126,they,0,0,0,0,0,0,0,0,0,1
G6S2,G6020127,can,0,0,0,0,0,0,0,0,0,1
G6S2,G6020128,<prevent>,0,1,0,1,1,0,1,4,0,0
G6S2,G6020129,and,0,0,0,0,0,0,0,0,0,1
G6S2,G6020130,<rest>,0,0,0,0,0,1,0,1,0,0
G6S2,G6020131,on,0,0,0,0,0,0,0,0,0,1
G6S2,G6020132,their,0,0,0,0,0,0,0,0,0,1
G6S2,G6020133,<travel>.,1,1,0,1,0,1,1,5,1,0
G6S2,G6020134,Migrating,0,0,0,0,0,0,0,0,0,1
G6S2,G6020135,<creatures>,0,1,0,1,0,1,1,4,0,0
G6S2,G6020136,seem,0,0,0,0,0,0,0,0,0,1
G6S2,G6020137,to,0,0,0,0,0,0,0,0,0,1
G6S2,G6020138,know,0,0,0,0,0,1,0,1,0,0
G6S2,G6020139,exactly,0,0,0,0,0,0,0,0,0,1
G6S2,G6020140,where,0,0,0,0,0,0,0,0,0,1
G6S2,G6020141,they,0,0,0,0,0,0,0,0,0,1
G6S2,G6020142,are,0,0,0,0,0,0,0,0,0,1
G6S2,G6020143,"<action>,",1,1,1,1,1,1,1,7,1,0
G6S2,G6020144,and,0,0,0,0,0,0,0,0,0,1
G6S2,G6020145,often,0,0,0,1,0,1,0,2,0,0
G6S2,G6020146,"<action>,",0,0,0,0,0,0,0,0,0,1
G6S2,G6020147,to,0,0,0,0,0,0,0,0,0,1
G6S2,G6020148,the,0,0,0,0,0,0,0,0,0,1
G6S2,G6020149,same,0,0,0,0,0,0,0,0,0,1
G6S2,G6020150,<location>,0,1,0,1,0,1,0,3,0,0
G6S2,G6020151,each,0,0,0,0,0,0,0,0,0,1
G6S2,G6020152,<time_period>.,1,1,0,1,1,1,1,6,1,0
G6S2,G6020153,Nobody,0,0,0,0,0,0,0,0,0,1
G6S2,G6020154,really,0,0,0,0,0,0,0,0,0,1
G6S2,G6020155,knows,0,1,1,1,0,1,1,5,1,0
G6S2,G6020156,how,0,0,0,0,0,0,0,0,0,1
G6S2,G6020157,they,0,0,0,0,0,0,0,0,0,1
G6S2,G6020158,<action>,0,0,0,0,0,0,0,0,0,1
G6S2,G6020159,their,0,0,0,0,0,0,0,0,0,1
G6S2,G6020160,<path>,0,1,0,1,0,1,0,3,0,0
G6S2,G6020161,on,0,0,0,0,0,0,0,0,0,1
G6S2,G6020162,these,0,0,0,0,0,0,0,0,0,1
G6S2,G6020163,<adjective_duration>,0,0,0,0,0,0,0,0,0,1
G6S2,G6020164,journeys.,1,1,0,1,1,1,1,6,1,0
G6S3,G6030001,We,0,0,0,0,0,0,0,0,0,1
G6S3,G6030002,were,0,0,0,0,0,0,0,0,0,1
G6S3,G6030003,<moving>,0,1,0,0,0,1,0,2,0,0
G6S3,G6030004,across,0,0,0,0,0,0,0,0,0,1
G6S3,G6030005,the,0,0,0,0,0,0,0,0,0,1
G6S3,G6030006,<territory>,0,1,1,1,1,1,1,6,1,0
G6S3,G6030007,by,0,0,0,0,0,0,0,0,0,1
G6S3,G6030008,<transport_type>,0,1,0,1,1,1,0,4,0,0
G6S3,G6030009,to,0,0,0,0,0,0,0,0,0,1
G6S3,G6030010,our,0,0,0,0,0,0,0,0,0,1
G6S3,G6030011,new,0,0,0,0,0,0,0,0,0,1
G6S3,G6030012,<dwelling>.,1,1,1,1,1,1,1,7,1,0
G6S3,G6030013,We,0,0,0,0,0,0,0,0,0,1
G6S3,G6030014,had,0,0,0,0,0,0,0,0,0,1
G6S3,G6030015,<journeyed>,0,0,0,0,0,0,0,0,0,1
G6S3,G6030016,many,0,0,0,0,0,0,0,0,0,1
G6S3,G6030017,<time_duration>,0,1,0,1,1,1,0,4,0,0
G6S3,G6030018,over,0,0,0,0,0,0,0,0,0,1
G6S3,G6030019,the,0,0,0,0,0,0,0,0,0,1
G6S3,G6030020,mountains,0,1,1,1,1,1,1,6,1,0
G6S3,G6030021,and,0,0,0,0,0,0,0,0,0,1
G6S3,G6030022,through,0,0,0,0,0,0,0,0,0,1
G6S3,G6030023,the,0,0,0,0,0,0,0,0,0,1
G6S3,G6030024,<territory>,1,1,1,1,1,1,1,7,1,0
G6S3,G6030025,<passing>,0,0,0,0,0,0,0,0,0,1
G6S3,G6030026,<streams>,0,1,0,1,1,1,1,5,1,0
G6S3,G6030027,and,0,0,0,0,0,0,0,0,0,1
G6S3,G6030028,<resting>,0,0,0,0,0,0,0,0,0,1
G6S3,G6030029,beside,0,0,0,0,0,0,0,0,0,1
G6S3,G6030030,a,0,0,0,0,0,0,0,0,0,1
G6S3,G6030031,<blaze>,0,0,0,1,0,1,0,2,0,0
G6S3,G6030032,at,1,0,0,0,0,0,0,1,0,0
G6S3,G6030033,<dark>.,0,1,1,1,1,1,1,6,1,0
G6S3,G6030034,We,0,0,0,0,0,0,0,0,0,1
G6S3,G6030035,were,0,0,0,0,0,0,0,0,0,1
G6S3,G6030036,all,0,0,0,0,0,0,0,0,0,1
G6S3,G6030037,<starved>,0,1,0,1,1,1,0,4,0,0
G6S3,G6030038,and,0,0,0,0,0,0,0,0,0,1
G6S3,G6030039,<weary>.,1,1,1,1,1,1,1,7,1,0
G6S3,G6030040,Our,0,0,0,0,0,0,0,0,0,1
G6S3,G6030041,<provisions>,0,0,0,0,0,0,0,0,0,1
