StoryID,TokenID,Annotator_Agreement,is_last,word_length,is_capitalized,is_function_word,pos_tag,dep_tag,tag,raw_frequency,language_model_score,sentence_position,num_syllables,syllables_since_last_major_boundary_child,syllables_remaining_till_breath_child,breath_pause_flag_child,cluster_id,tree_depth,tree_width,depth_in_tree,distance_from_root,smallest_constituent_label,smallest_constituent_length,is_constituent_chunk_end,distance_from_phrase_head,forward_position,backward_position,min_span_tree_label_with_next,min_span_tree_length_with_next
G8S7,G8070139,0,FALSE,3,FALSE,TRUE,CCONJ,cc,CC,239,-11.43973351,17,1,6,1,0,0,9,27,3,3,VP,25,0,15,15,9,VP,25
G8S7,G8070140,0,FALSE,7,FALSE,FALSE,VERB,conj,VBD,2,-11.23826885,18,2,0,0,1,1,9,27,4,4,VP,9,0,0,0,8,VP,9
G8S7,G8070141,0,FALSE,3,FALSE,TRUE,PRON,poss,PRP$,32,-8.776195526,19,1,1,6,0,1,9,27,5,5,NP,2,0,0,0,1,NP,2
G8S7,G8070142,6,FALSE,4,FALSE,FALSE,NOUN,dobj,NN,4,-11.62256145,20,1,2,5,0,1,9,27,5,5,NP,2,1,1,1,0,VP,9
G8S7,G8070143,0,FALSE,4,FALSE,TRUE,ADP,prep,IN,35,-12.22037983,21,1,3,4,0,1,9,27,5,5,PP,6,0,0,0,5,PP,6
G8S7,G8070144,1,FALSE,9,FALSE,TRUE,PRON,pobj,NN,8,-13.68553543,22,2,5,2,0,1,9,27,7,7,NP,5,1,0,0,4,NP,5
G8S7,G8070145,0,FALSE,3,FALSE,TRUE,ADP,prep,IN,32,-17.02902794,23,1,6,1,0,0,9,27,7,7,PP,4,0,0,0,3,PP,4
G8S7,G8070146,0,FALSE,2,FALSE,TRUE,ADP,prep,IN,188,0,24,1,0,0,1,1,9,27,8,8,PP,3,0,0,0,2,PP,3
G8S7,G8070147,0,FALSE,3,FALSE,TRUE,DET,det,DT,616,0,25,1,1,6,0,1,9,27,9,9,NP,2,0,0,0,1,VP,25
G8S7,G8070148,7,TRUE,6,FALSE,FALSE,NOUN,pobj,NN,4,0,26,2,0,4,1,1,9,27,5,5,NP,2,1,10,1,0,S,27
G8S7,G8070149,1,FALSE,4,TRUE,TRUE,PRON,nsubj,WP,8,-0.002944659675,1,1,1,6,0,1,5,4,3,3,SBARQ,4,0,0,0,3,SBARQ,4
G8S7,G8070150,0,FALSE,8,FALSE,FALSE,VERB,ROOT,VBD,2,-0.5299687386,2,2,3,4,0,1,5,4,4,4,SQ,2,0,0,0,1,VP,2
G8S7,G8070151,6,TRUE,4,FALSE,TRUE,ADV,advmod,RB,24,-20.65643501,3,1,0,3,1,1,5,4,5,5,SQ,2,1,1,1,0,SBARQ,4
G8S7,G8070152,0,FALSE,3,TRUE,TRUE,PRON,nsubj,PRP,55,-1.329981208,1,1,1,6,0,1,5,7,3,3,S,7,1,0,0,6,S,7
G8S7,G8070153,4,FALSE,6,FALSE,FALSE,VERB,ROOT,VBD,4,-0.2931491137,2,1,2,5,0,1,5,7,3,3,VP,5,0,0,0,4,VP,5
G8S7,G8070154,0,FALSE,4,FALSE,TRUE,ADP,prep,IN,25,-0.02375068329,3,2,4,3,0,4,5,7,4,4,PP,4,0,0,0,3,PP,4
G8S7,G8070155,0,FALSE,1,FALSE,TRUE,DET,det,DT,222,-0.02033294924,4,1,5,2,0,1,5,7,5,5,NP,3,0,0,0,2,NP,3
G8S7,G8070156,0,FALSE,6,FALSE,FALSE,ADJ,amod,JJ,26,-1.786551595,5,2,0,0,1,4,5,7,5,5,NP,3,0,1,1,1,NP,3
G8S7,G8070157,7,TRUE,4,FALSE,FALSE,NOUN,pobj,NN,3,-18.60945892,6,1,0,6,1,1,5,7,5,5,NP,3,1,2,2,0,S,7
G8S7,G8070158,0,FALSE,3,TRUE,TRUE,DET,det,DT,616,-1.816646338,1,1,1,6,0,1,6,8,3,3,NP,2,0,0,0,1,NP,2
G8S7,G8070159,3,FALSE,4,FALSE,FALSE,NOUN,nsubj,NN,3,-4.011529922,2,1,2,5,0,1,6,8,3,3,NP,2,1,1,1,0,S,8
G8S7,G8070160,0,FALSE,4,FALSE,FALSE,VERB,ROOT,VBD,3,-1.640013456,3,1,3,4,0,1,6,8,3,3,VP,5,0,0,0,4,VP,5
G8S7,G8070161,0,FALSE,3,FALSE,TRUE,ADP,prep,IN,32,-0.002054248936,4,1,4,3,0,0,6,8,4,4,PP,4,0,0,0,3,PP,4
G8S7,G8070162,1,FALSE,2,FALSE,TRUE,ADP,prep,IN,188,-0.02775883116,5,1,5,2,0,1,6,8,5,5,PP,3,0,0,0,2,PP,3
G8S7,G8070163,0,FALSE,3,FALSE,TRUE,DET,det,DT,616,-0.09726127237,6,1,6,1,0,2,6,8,6,6,NP,2,0,0,0,1,NP,2
G8S7,G8070164,6,TRUE,6,FALSE,FALSE,NOUN,pobj,NN,3,-5.84129858,7,2,0,0,1,4,6,8,6,6,NP,2,1,1,1,0,S,8
G8S7,G8070165,1,FALSE,4,TRUE,TRUE,ADV,advmod,RB,24,-0.4779640436,1,1,1,6,0,4,8,31,3,3,S,31,0,0,0,30,S,31
G8S7,G8070166,1,FALSE,3,FALSE,TRUE,DET,det,DT,616,-0.01095483359,2,1,2,5,0,4,8,31,3,3,NP,2,0,0,0,1,NP,2
G8S7,G8070167,5,FALSE,7,FALSE,FALSE,NOUN,nsubj,NN,10,-5.467044353,3,2,4,3,0,1,8,31,3,3,NP,2,1,1,1,0,S,31
G8S7,G8070168,0,FALSE,7,FALSE,FALSE,ADV,advmod,RB,1,-10.71005535,5,2,6,1,0,1,8,31,3,3,ADJP,2,0,0,0,1,ADJP,2
G8S7,G8070169,6,FALSE,10,FALSE,FALSE,VERB,advcl,VBN,1,-15.63642406,6,4,0,0,1,1,8,31,3,3,ADJP,2,0,1,1,0,S,31
G8S7,G8070170,0,FALSE,3,FALSE,FALSE,VERB,ROOT,VBD,5,-7.747395515,8,1,1,6,0,1,8,31,4,4,VP,2,0,0,0,1,VP,2
G8S7,G8070171,6,FALSE,2,FALSE,TRUE,ADP,prt,RP,32,-9.181179047,9,1,2,5,0,1,8,31,5,5,VP,2,1,1,1,0,S,31
G8S7,G8070172,0,FALSE,4,FALSE,FALSE,VERB,conj,VBD,18,-11.2816143,11,1,3,4,0,4,8,31,4,4,VP,4,0,0,0,3,VP,4
G8S7,G8070173,0,FALSE,2,FALSE,TRUE,ADP,prep,IN,229,-7.978344917,12,1,4,3,0,1,8,31,5,5,PP,3,0,0,0,2,S,31
G8S7,G8070174,0,FALSE,3,FALSE,TRUE,DET,det,DT,616,-1.07782197,13,1,5,2,0,1,8,31,3,3,NP,2,0,0,0,1,S,31
G8S7,G8070175,6,FALSE,8,FALSE,FALSE,NOUN,pobj,NN,2,-12.58808422,14,2,0,0,1,1,8,31,6,6,NP,2,1,12,1,0,S,31
G8S7,G8070176,1,FALSE,4,FALSE,FALSE,VERB,conj,VBD,5,-15.33705235,16,1,1,6,0,4,8,31,4,4,VP,4,0,0,0,3,S,31
G8S7,G8070177,0,FALSE,3,FALSE,TRUE,DET,det,DT,616,-10.34037781,17,1,2,5,0,1,8,31,3,3,NP,2,0,0,0,1,S,31
G8S7,G8070178,0,FALSE,6,FALSE,FALSE,ADJ,amod,JJ,26,-12.25331974,18,2,4,3,0,1,8,31,5,5,NP,3,0,16,1,1,NP,3
G8S7,G8070179,7,FALSE,6,FALSE,FALSE,NOUN,dobj,NN,4,-7.172653198,19,2,6,1,0,2,8,31,5,5,NP,2,1,17,1,0,VP,23
G8S7,G8070180,0,FALSE,3,FALSE,TRUE,CCONJ,cc,CC,239,-5.900133133,20,1,0,0,1,4,8,31,3,3,VP,23,0,12,12,10,VP,23
G8S7,G8070181,0,FALSE,7,FALSE,FALSE,VERB,conj,VBD,2,-14.48072052,21,2,2,5,0,1,8,31,4,4,VP,10,0,0,0,9,VP,10
G8S7,G8070182,0,FALSE,3,FALSE,TRUE,PRON,poss,PRP$,88,-13.90083694,22,1,3,4,0,1,8,31,5,5,NP,2,0,0,0,1,NP,2
G8S7,G8070183,4,FALSE,4,FALSE,FALSE,NOUN,dobj,NN,4,-16.29249191,23,1,4,3,0,4,8,31,5,5,NP,2,1,1,1,0,VP,10
G8S7,G8070184,0,FALSE,4,FALSE,TRUE,ADP,prep,IN,35,-13.9579916,24,1,5,2,0,1,8,31,5,5,PP,6,0,0,0,5,S,31
G8S7,G8070185,1,FALSE,3,FALSE,TRUE,DET,det,DT,616,-11.12881565,25,1,6,1,0,1,8,31,3,3,NP,2,0,0,0,1,S,31
G8S7,G8070186,0,FALSE,7,FALSE,FALSE,NOUN,pobj,NN,1,-22.35865593,26,2,0,0,1,4,8,31,7,7,NP,2,1,24,1,0,NP,5
G8S7,G8070187,0,FALSE,2,FALSE,TRUE,ADP,prep,IN,188,0,27,1,1,6,0,1,8,31,7,7,PP,3,0,0,0,2,S,31
G8S7,G8070188,0,FALSE,3,FALSE,TRUE,DET,det,DT,616,0,28,1,2,5,0,0,8,31,3,3,NP,2,0,0,0,1,S,31
G8S7,G8070189,2,FALSE,6,FALSE,FALSE,NOUN,pobj,NN,4,0,29,2,4,3,0,4,8,31,5,5,NP,2,1,17,1,0,VP,23
G8S7,G8070190,6,TRUE,3,FALSE,TRUE,ADV,advmod,RB,9,0,30,1,0,2,1,4,8,31,5,5,VP,10,1,9,9,0,S,31
G6S7,G6070001,0,FALSE,3,TRUE,TRUE,DET,det,DT,616,-0.05891743302,1,1,1,6,0,2,6,11,3,3,NP,3,0,0,0,2,NP,3
G6S7,G6070002,1,FALSE,5,FALSE,TRUE,ADJ,amod,JJ,13,-5.197944641,2,1,2,5,0,3,6,11,3,3,NP,3,0,1,1,1,NP,3
G6S7,G6070003,4,FALSE,3,FALSE,FALSE,NOUN,nsubj,NNS,12,-5.558290958,3,1,3,4,0,4,6,11,3,3,NP,3,1,2,2,0,S,11
G6S7,G6070004,0,FALSE,5,FALSE,FALSE,VERB,ROOT,VBD,9,-0.551304996,4,1,4,3,0,0,6,11,3,3,VP,7,0,0,0,6,VP,7
G6S7,G6070005,1,FALSE,2,FALSE,TRUE,ADP,prep,IN,164,-0.02350269631,5,1,5,2,0,3,6,11,4,4,PP,6,0,0,0,5,PP,6
G6S7,G6070006,6,FALSE,5,FALSE,FALSE,NOUN,pobj,NNS,1,-0.715380311,6,2,0,0,1,4,6,11,6,6,NP,5,1,0,0,4,NP,5
G6S7,G6070007,1,FALSE,3,FALSE,TRUE,CCONJ,cc,CC,239,-0.3877321184,7,1,1,6,0,2,6,11,5,5,NP,5,0,1,1,3,NP,5
G6S7,G6070008,0,FALSE,5,FALSE,TRUE,ADJ,amod,JJ,25,-3.572715998,8,2,3,4,0,4,6,11,6,6,NP,3,0,0,0,2,NP,3
G6S7,G6070009,1,FALSE,7,FALSE,FALSE,ADJ,amod,JJ,1,-7.295936584,9,3,6,1,0,2,6,11,6,6,NP,3,0,1,1,1,NP,3
G6S7,G6070010,6,TRUE,6,FALSE,FALSE,NOUN,conj,NNS,10,-11.06486702,10,2,0,0,1,4,6,11,6,6,NP,3,1,2,2,0,S,11
G6S7,G6070011,6,FALSE,5,TRUE,FALSE,ADV,advmod,RB,5,-2.173886299,1,2,2,5,0,2,9,13,3,3,S,13,0,0,0,12,S,13
G6S7,G6070012,0,FALSE,4,FALSE,TRUE,PRON,nsubj,PRP,97,-12.9175663,3,1,3,4,0,2,9,13,3,3,S,13,1,2,2,10,S,13
G6S7,G6070013,1,FALSE,6,FALSE,FALSE,VERB,ROOT,VBD,3,-21.41540718,4,1,4,3,0,2,9,13,3,3,VP,9,0,0,0,8,VP,9
G6S7,G6070014,0,FALSE,2,FALSE,TRUE,PART,aux,TO,229,-15.16739655,5,1,5,2,0,3,9,13,5,5,S,8,0,0,0,7,VP,8
G6S7,G6070015,0,FALSE,4,FALSE,TRUE,VERB,xcomp,VB,18,-11.4055233,6,1,6,1,0,3,9,13,6,6,VP,7,0,0,0,6,VP,7
G6S7,G6070016,4,FALSE,4,FALSE,FALSE,NOUN,dobj,NNS,1,-11.23149014,7,1,0,0,1,4,9,13,7,7,VP,7,1,1,1,5,VP,7
G6S7,G6070017,1,FALSE,3,FALSE,TRUE,ADP,prep,IN,32,-18.52887535,8,1,1,6,0,3,9,13,7,7,PP,5,0,0,0,4,PP,5
G6S7,G6070018,0,FALSE,2,FALSE,TRUE,ADP,prep,IN,188,-12.36710548,9,1,2,5,0,4,9,13,8,8,PP,4,0,0,0,3,PP,4
G6S7,G6070019,4,FALSE,6,FALSE,FALSE,NOUN,pobj,NNS,2,-15.97729874,10,1,3,4,0,0,9,13,9,9,NP,3,0,0,0,2,NP,3
G6S7,G6070020,0,FALSE,3,FALSE,TRUE,CCONJ,cc,CC,239,-13.44467735,11,1,4,3,0,0,9,13,9,9,NP,3,0,1,1,1,NP,3
G6S7,G6070021,7,TRUE,8,FALSE,FALSE,NOUN,conj,NNS,3,0,12,2,0,1,1,1,9,13,9,9,NP,3,1,2,2,0,S,13
G6S7,G6070022,0,FALSE,2,TRUE,TRUE,ADP,prep,IN,164,-0.06171951443,1,1,1,6,0,0,6,17,3,3,PP,8,0,0,0,7,PP,8
G6S7,G6070023,0,FALSE,3,FALSE,TRUE,DET,det,DT,616,-0.003743903246,2,1,2,5,0,1,6,17,5,5,NP,5,0,0,0,4,NP,5
G6S7,G6070024,5,FALSE,3,FALSE,FALSE,ADJ,amod,JJ,19,-4.969555378,3,1,3,4,0,4,6,17,6,6,ADJP,3,0,0,0,2,ADJP,3
G6S7,G6070025,0,FALSE,3,FALSE,TRUE,CCONJ,cc,CC,239,-0.970574677,4,1,4,3,0,0,6,17,6,6,ADJP,3,0,1,1,1,ADJP,3
G6S7,G6070026,0,FALSE,5,FALSE,FALSE,ADJ,conj,JJ,1,-5.594151497,5,2,6,1,0,4,6,17,6,6,ADJP,3,0,2,2,0,NP,5
G6S7,G6070027,1,FALSE,7,FALSE,FALSE,NOUN,pobj,NNS,2,-5.980033875,6,2,0,0,1,4,6,17,5,5,NP,5,1,4,4,0,NP,7
G6S7,G6070028,1,FALSE,2,FALSE,TRUE,ADP,prep,IN,188,-0.04086143896,7,1,1,6,0,2,6,17,5,5,PP,2,0,0,0,1,PP,2
G6S7,G6070029,6,FALSE,6,TRUE,FALSE,PROPN,pobj,NNP,2,-5.390773773,8,3,4,3,0,0,6,17,6,6,PP,2,1,1,1,0,S,17
G6S7,G6070030,0,FALSE,4,FALSE,TRUE,DET,det,DT,31,-7.40947485,10,1,5,2,0,4,6,17,3,3,NP,2,0,0,0,1,NP,2
G6S7,G6070031,5,FALSE,6,FALSE,FALSE,NOUN,nsubjpass,NNS,10,-13.44850922,11,2,0,0,1,2,6,17,3,3,NP,2,1,1,1,0,S,17
G6S7,G6070032,0,FALSE,3,FALSE,TRUE,AUX,auxpass,VBP,50,-9.402916908,12,1,1,6,0,3,6,17,3,3,VP,5,0,0,0,4,VP,5
G6S7,G6070033,0,FALSE,5,FALSE,TRUE,ADV,advmod,RB,9,-7.437056541,13,1,2,5,0,4,6,17,4,4,VP,5,0,1,1,3,VP,5
G6S7,G6070034,1,FALSE,4,FALSE,TRUE,VERB,ROOT,VBN,22,-8.315303802,14,1,3,4,0,0,6,17,4,4,VP,3,0,0,0,2,VP,3
G6S7,G6070035,0,FALSE,4,FALSE,TRUE,DET,det,DT,26,-18.41563416,15,1,4,3,0,4,6,17,5,5,NP,2,0,0,0,1,NP,2
G6S7,G6070036,6,TRUE,3,FALSE,FALSE,NOUN,npadvmod,NN,10,0,16,1,0,2,1,4,6,17,5,5,NP,2,1,1,1,0,S,17
G6S7,G6070037,0,FALSE,3,TRUE,TRUE,DET,det,DT,616,-0.07802247256,1,1,1,6,0,0,9,11,3,3,NP,3,0,0,0,2,NP,3
G6S7,G6070038,1,FALSE,4,FALSE,TRUE,ADJ,amod,JJ,5,-0.4781734943,2,1,2,5,0,2,9,11,3,3,NP,3,0,1,1,1,NP,3
G6S7,G6070039,5,FALSE,4,FALSE,FALSE,NOUN,nsubj,NN,1,-0.3740454018,3,1,3,4,0,2,9,11,3,3,NP,3,1,2,2,0,S,11
G6S7,G6070040,1,FALSE,3,FALSE,TRUE,AUX,ROOT,VBD,130,-0.2672433853,4,1,4,3,0,2,9,11,3,3,VP,7,0,0,0,6,VP,7
G6S7,G6070041,1,FALSE,2,FALSE,TRUE,PART,aux,TO,229,-0.001109104021,5,1,5,2,0,3,9,11,5,5,S,6,0,0,0,5,VP,6
G6S7,G6070042,0,FALSE,4,FALSE,TRUE,VERB,xcomp,VB,18,-2.110259056,6,1,6,1,0,3,9,11,6,6,VP,5,0,0,0,4,VP,5
G6S7,G6070043,4,FALSE,6,FALSE,FALSE,NOUN,dobj,NNS,10,-5.614416599,7,2,0,0,1,4,9,11,7,7,VP,5,1,1,1,3,VP,5
G6S7,G6070044,0,FALSE,3,FALSE,TRUE,ADP,prep,IN,32,-0.03237220272,8,1,1,6,0,0,9,11,7,7,PP,3,0,0,0,2,PP,3
G6S7,G6070045,0,FALSE,2,FALSE,TRUE,ADP,prep,IN,188,-0.0004086851259,9,1,2,5,0,4,9,11,8,8,PP,2,0,0,0,1,PP,2
G6S7,G6070046,6,TRUE,4,FALSE,FALSE,NOUN,pobj,NN,4,-14.18712044,10,1,0,4,1,4,9,11,9,9,PP,2,1,1,1,0,S,11
G6S7,G6070047,1,FALSE,2,TRUE,TRUE,ADP,prep,IN,164,-0.0980348587,1,1,1,6,0,4,8,16,3,3,PP,3,0,0,0,2,PP,3
G6S7,G6070048,0,FALSE,5,FALSE,FALSE,ADJ,amod,JJ,3,-5.010938644,2,2,3,4,0,4,8,16,4,4,NP,2,0,0,0,1,NP,2
G6S7,G6070049,7,FALSE,5,FALSE,FALSE,NOUN,pobj,NNS,3,-0.5721514821,3,1,4,3,0,4,8,16,4,4,NP,2,1,1,1,0,S,16
G6S7,G6070050,0,FALSE,5,FALSE,FALSE,NOUN,nsubjpass,NN,2,-14.89095783,5,1,5,2,0,4,8,16,3,3,S,16,1,4,4,11,S,16
G6S7,G6070051,0,FALSE,3,FALSE,TRUE,AUX,auxpass,VBD,130,-14.86503315,6,1,6,1,0,2,8,16,3,3,VP,10,0,0,0,9,VP,10
G6S7,G6070052,4,FALSE,4,FALSE,TRUE,VERB,ROOT,VBN,7,-8.717720985,7,1,0,0,1,4,8,16,4,4,VP,9,0,0,0,8,VP,9
G6S7,G6070053,1,FALSE,4,FALSE,TRUE,ADV,advmod,RB,15,-13.51457787,8,2,2,5,0,4,8,16,6,6,PP,8,0,0,0,7,PP,8
G6S7,G6070054,1,FALSE,3,FALSE,TRUE,ADP,prep,IN,57,-9.320550919,9,1,3,4,0,0,8,16,5,5,PP,8,0,1,1,6,PP,8
G6S7,G6070055,0,FALSE,9,FALSE,FALSE,ADJ,amod,JJ,4,-12.4792347,10,3,6,1,0,0,8,16,7,7,NP,2,0,0,0,1,NP,2
G6S7,G6070056,6,FALSE,9,FALSE,FALSE,NOUN,pobj,NNS,1,-16.77217293,11,2,0,0,1,4,8,16,7,7,NP,2,1,1,1,0,S,16
G6S7,G6070057,1,FALSE,4,FALSE,TRUE,ADJ,amod,JJ,8,-19.33017921,13,1,1,6,0,0,8,16,7,7,PP,3,0,0,0,2,PP,3
G6S7,G6070058,0,FALSE,2,FALSE,TRUE,ADP,prep,IN,50,0,14,1,2,5,0,4,8,16,7,7,PP,3,0,1,1,1,PP,3
G6S7,G6070059,7,TRUE,7,FALSE,FALSE,NOUN,pobj,NNS,1,0,15,2,0,3,1,4,8,16,8,8,PP,3,1,2,2,0,S,16
G6S7,G6070060,0,FALSE,3,TRUE,TRUE,DET,det,DT,616,-0.0008928364841,1,1,1,6,0,2,14,24,4,4,NP,2,0,0,0,1,NP,2
G6S7,G6070061,0,FALSE,9,FALSE,FALSE,NOUN,nsubj,NN,1,-4.587205887,2,3,4,3,0,4,14,24,4,4,NP,2,1,1,1,0,NP,10
G6S7,G6070062,0,FALSE,2,FALSE,TRUE,ADP,prep,IN,188,-0.0003333727946,3,1,5,2,0,4,14,24,4,4,PP,4,0,0,0,3,PP,4
G6S7,G6070063,3,FALSE,6,FALSE,FALSE,NOUN,pobj,NNS,1,-0.970985651,4,1,6,1,0,4,14,24,5,5,NP,3,0,0,0,2,NP,3
G6S7,G6070064,1,FALSE,3,FALSE,TRUE,CCONJ,cc,CC,239,-0.01213713083,5,1,0,0,1,0,14,24,5,5,NP,3,0,1,1,1,NP,3
G6S7,G6070065,5,FALSE,6,FALSE,FALSE,NOUN,conj,NN,1,-0.1839943975,6,2,2,5,0,4,14,24,5,5,NP,3,1,2,2,0,NP,10
G6S7,G6070066,0,FALSE,2,FALSE,TRUE,ADP,prep,IN,31,-0.02373054437,7,1,3,4,0,4,14,24,4,4,PP,4,0,0,0,3,PP,4
G6S7,G6070067,1,FALSE,3,FALSE,TRUE,DET,det,DT,616,-0.0008532935753,8,1,4,3,0,0,14,24,5,5,NP,3,0,0,0,2,NP,3
G6S7,G6070068,0,FALSE,7,FALSE,FALSE,ADJ,amod,JJ,1,-0.01731071994,9,2,6,1,0,0,14,24,5,5,NP,3,0,1,1,1,NP,3
G6S7,G6070069,6,FALSE,9,TRUE,FALSE,PROPN,pobj,NNPS,1,-1.808077574,10,3,0,0,1,4,14,24,5,5,NP,3,1,2,2,0,S,24
G6S7,G6070070,0,FALSE,4,FALSE,TRUE,VERB,ROOT,VBD,22,-0.001082906732,11,1,1,6,0,2,14,24,3,3,VP,13,0,0,0,12,VP,13
G6S7,G6070071,0,FALSE,2,FALSE,TRUE,PRON,nsubj,PRP,132,-0.0002361257211,12,1,2,5,0,2,14,24,6,6,S,12,1,0,0,11,S,12
G6S7,G6070072,3,FALSE,6,FALSE,FALSE,ADJ,ccomp,JJR,1,-3.891401052,13,3,5,2,0,2,14,24,5,5,S,12,0,1,1,10,S,12
G6S7,G6070073,0,FALSE,2,FALSE,TRUE,PART,aux,TO,229,-2.30E-05,14,1,6,1,0,3,14,24,6,6,S,10,0,0,0,9,VP,10
G6S7,G6070074,1,FALSE,5,FALSE,FALSE,VERB,advcl,VB,1,-0.1643565893,15,1,0,0,1,3,14,24,7,7,VP,9,0,0,0,8,VP,9
G6S7,G6070075,5,FALSE,6,FALSE,FALSE,NOUN,dobj,NNS,10,-1.882497668,16,2,2,5,0,3,14,24,9,9,NP,8,1,0,0,7,NP,8
G6S7,G6070076,0,FALSE,4,FALSE,TRUE,PRON,nsubj,WDT,114,-0.1547776312,17,1,3,4,0,4,14,24,10,10,SBAR,7,0,0,0,6,SBAR,7
G6S7,G6070077,1,FALSE,5,FALSE,TRUE,AUX,aux,MD,30,-0.792442143,18,1,4,3,0,0,14,24,11,11,S,6,0,0,0,5,VP,6
G6S7,G6070078,2,FALSE,5,FALSE,FALSE,VERB,relcl,VB,1,-2.724212646,19,1,5,2,0,4,14,24,12,12,VP,5,0,0,0,4,VP,5
G6S7,G6070079,0,FALSE,3,FALSE,TRUE,ADP,prep,IN,57,-0.01637098007,20,1,6,1,0,4,14,24,13,13,PP,4,0,0,0,3,PP,4
G6S7,G6070080,0,FALSE,1,FALSE,TRUE,DET,det,DT,222,-0.0004844683863,21,1,0,0,1,0,14,24,14,14,NP,3,0,0,0,2,NP,3
G6S7,G6070081,0,FALSE,4,FALSE,FALSE,ADJ,amod,JJ,20,-0.04356728494,22,1,1,6,0,0,14,24,14,14,NP,3,0,1,1,1,NP,3
G6S7,G6070082,6,TRUE,4,FALSE,FALSE,NOUN,pobj,NN,16,-14.32764435,23,1,0,5,1,1,14,24,14,14,NP,3,1,2,2,0,S,24
G6S7,G6070083,0,FALSE,2,TRUE,TRUE,ADP,prep,IN,164,-0.01759234071,1,1,1,6,0,4,7,21,3,3,PP,5,0,0,0,4,PP,5
G6S7,G6070084,5,FALSE,3,FALSE,FALSE,ADJ,amod,JJ,19,-5.174184322,2,1,2,5,0,2,7,21,4,4,NP,4,0,0,0,3,NP,4
G6S7,G6070085,0,FALSE,5,FALSE,FALSE,ADJ,amod,JJ,2,-7.635684967,4,2,4,3,0,3,7,21,4,4,NP,4,0,2,2,1,NP,4
G6S7,G6070086,6,FALSE,9,FALSE,FALSE,NOUN,pobj,NNS,8,-11.38922501,5,2,6,1,0,0,7,21,4,4,NP,4,1,3,3,0,NP,4
G6S7,G6070087,1,FALSE,6,FALSE,FALSE,NOUN,nsubj,NNS,10,-12.85875797,7,2,0,0,1,4,7,21,3,3,S,21,1,6,6,14,S,21
G6S7,G6070088,0,FALSE,3,FALSE,TRUE,AUX,ROOT,VBP,50,-13.01154709,8,1,1,6,0,3,7,21,3,3,VP,13,0,0,0,12,VP,13
G6S7,G6070089,1,FALSE,5,FALSE,TRUE,ADV,advmod,RB,6,-7.888771534,9,2,3,4,0,4,7,21,4,4,VP,13,0,1,1,11,VP,13
G6S7,G6070090,5,FALSE,5,FALSE,FALSE,ADJ,acomp,JJ,4,-3.439370871,10,1,4,3,0,2,7,21,5,5,ADJP,5,0,0,0,4,ADJP,5
G6S7,G6070091,1,FALSE,3,FALSE,TRUE,CCONJ,cc,CC,239,-8.740026474,11,1,5,2,0,3,7,21,4,4,ADJP,5,0,1,1,3,ADJP,5
G6S7,G6070092,0,FALSE,3,FALSE,FALSE,NOUN,npadvmod,NN,1,-8.768424988,12,1,6,1,0,4,7,21,5,5,ADJP,3,0,0,0,2,ADJP,3
G6S7,G6070093,6,FALSE,6,FALSE,FALSE,VERB,conj,VBN,1,-15.4487772,14,2,0,0,1,1,7,21,5,5,ADJP,3,0,2,2,0,VP,13
G6S7,G6070094,1,FALSE,4,FALSE,TRUE,ADP,prep,IN,35,-12.11252308,15,1,1,6,0,1,7,21,4,4,PP,6,0,0,0,5,PP,6
G6S7,G6070095,0,FALSE,6,FALSE,FALSE,ADJ,amod,JJ,2,-15.89996243,16,2,3,4,0,2,7,21,6,6,NP,2,0,0,0,1,NP,2
G6S7,G6070096,4,FALSE,6,FALSE,FALSE,NOUN,pobj,NNS,2,0,17,2,5,2,0,1,7,21,6,6,NP,2,1,1,1,0,NP,5
G6S7,G6070097,0,FALSE,4,FALSE,TRUE,ADP,prep,IN,15,0,18,2,0,0,1,4,7,21,6,6,PP,3,0,0,0,2,PP,3
G6S7,G6070098,1,FALSE,3,FALSE,TRUE,DET,det,DT,616,0,19,1,1,6,0,2,7,21,7,7,NP,2,0,0,0,1,NP,2
G6S7,G6070099,6,TRUE,7,FALSE,FALSE,NOUN,pobj,NNS,1,0,20,2,0,4,1,3,7,21,7,7,NP,2,1,1,1,0,S,21
G6S7,G6070100,0,FALSE,4,TRUE,TRUE,ADJ,amod,JJ,8,-9.228890419,1,1,1,6,0,1,4,6,3,3,NP,2,0,0,0,1,NP,2
G6S7,G6070101,4,FALSE,6,FALSE,FALSE,NOUN,nsubj,NNS,10,-6.617448807,2,2,3,4,0,4,4,6,3,3,NP,2,1,1,1,0,S,6
G6S7,G6070102,0,FALSE,4,FALSE,FALSE,VERB,ROOT,VBP,3,-6.864302158,3,1,4,3,0,0,4,6,3,3,VP,3,0,0,0,2,VP,3
G6S7,G6070103,0,FALSE,4,FALSE,FALSE,ADJ,acomp,JJ,1,-4.65807724,4,1,5,2,0,1,4,6,4,4,VP,3,0,1,1,1,VP,3
G6S7,G6070104,7,TRUE,6,FALSE,FALSE,ADV,advmod,RB,3,-18.73772049,5,2,0,0,1,1,4,6,4,4,VP,3,1,2,2,0,S,6
G6S7,G6070105,0,FALSE,2,TRUE,TRUE,ADP,prep,IN,164,-0.01213430427,1,1,1,6,0,0,8,26,3,3,PP,8,0,0,0,7,PP,8
